CODIGO_CLIENTE,ID_COMPRA,SEXO_CLIENTE,QTD_ITENS
364,1305555,F,3
11719,1842159,M,19
996,1198167,M,4
21080,1155076,F,5
8120,1241444,F,4
7186,1169390,M,4
11318,1621502,F,132
12997,1151725,F,19
3895,1241600,F,62
414,1279641,M,6
3204,1900536,F,78
10100,1633568,M,54
18122,983784,F,7
14482,1631920,F,3
20431,1638818,F,1
2424,1201960,M,47
13650,1927244,F,10
6479,1865697,M,4
1454,1842160,M,20
591,933459,F,0
23762,1627554,F,10
3734,1503742,M,26
2929,791894,F,4
4358,791590,F,4
24341,1748714,M,2
3430,1885755,F,37
5922,756952,F,15
2344,1554363,F,47
8625,1683695,M,6
4597,1084039,F,38
1274,1591587,M,31
8916,1581517,F,5
3478,1284661,F,8
14576,1331841,F,33
110,1572771,F,1
7794,1657263,F,6
13901,906868,F,1
679,1204130,F,3
3226,1920120,M,4
25578,1784522,F,40
4660,1702711,F,14
1350,901020,F,3
3264,1222139,F,31
5922,1324894,F,10
3781,1011757,F,4
7981,1201078,F,6
6957,1470781,F,10
3119,885887,M,14
2255,1562618,M,8
11274,875244,F,242
1692,1418936,M,8
2707,1447439,F,72
11963,1820484,F,47
4431,1631407,F,1
9623,1382382,M,25
4925,1072873,F,4
572,968497,F,6
21032,1859123,F,4
806,1099225,F,29
828,1114989,M,3
24754,1755569,F,3
4614,824101,M,7
2408,1625945,M,11
667,935776,M,2
6954,990560,M,5
2410,1784041,F,4
15670,1819382,F,3
1621,1299165,M,52
24016,1896607,F,37
9188,1873777,M,7
3264,1244031,F,43
5937,1431080,F,300
8924,1286300,F,59
22147,994331,F,48
1249,1702584,M,27
4998,991051,M,13
467,1875004,F,14
223,751880,F,5
2437,887053,F,0
551,1694463,F,46
7657,1576872,F,6
11697,1683530,F,9
4543,1870040,M,2
7218,1799712,F,48
12606,888383,F,120
826,1045508,F,33
2131,1094775,M,1
3264,1136045,F,15
18792,794381,F,1
6402,1724581,F,2
12164,912482,F,22
8473,935150,F,6
10918,1393048,F,51
3986,888451,F,41
4086,1552131,F,21
11605,1025813,F,41
574,838355,F,4
2558,1085720,F,5
8450,1546721,M,7
13243,1766600,F,65
3006,1677598,M,8
1761,1600051,F,10
6121,1545131,F,14
4715,1597049,F,3
319,828619,F,12
1450,1037099,M,64
5203,1731795,F,3
14432,1853270,F,8
1908,1865630,M,36
14038,1853294,F,2
1842,767892,M,3
7109,763406,F,1
13882,1875324,F,5
418,1281952,M,1
181,1252290,F,33
2680,1179096,M,16
8859,1043440,F,105
5793,1652493,M,104
1024,1778498,F,70
1990,1176250,F,36
1952,1142741,M,38
2763,1882950,F,4
1606,1189849,F,7
1397,1744545,F,4
1319,1658509,F,30
5618,1773937,M,68
5986,1632640,M,42
4241,1858916,M,1
7249,841631,F,2
10845,1120610,M,43
3991,1020801,F,47
6374,921056,F,8
13740,920221,F,6
4850,1263778,M,17
18,930653,M,4
13870,827808,F,9
1790,1148234,F,4
1473,1306089,F,0
2755,1143877,F,5
3675,1805935,F,1
1743,1331000,M,94
14,1374159,M,8
1089,1748042,F,43
5582,1089118,M,3
2557,1206577,F,3
2365,1295539,M,32
2749,751223,F,8
2213,907055,M,7
7105,1016513,M,12
7264,797761,F,2
10849,1036622,F,6
8946,954775,F,19
7677,1540393,F,63
975,1052635,M,0
3849,1429608,F,65
5169,936956,F,14
634,895243,F,2
11525,1638501,F,16
13206,850467,F,1
2726,1611911,F,4
10031,1483537,F,2
8916,1744402,F,44
6831,1468674,F,14
68,1561648,F,9
11917,1588645,M,5
1310,1702154,M,5
5887,1230697,M,72
1473,1437275,F,3
1290,1338237,F,3
996,1114526,M,10
34,1236137,F,2
3776,1631924,F,5
2796,1552152,F,4
4513,1421218,M,38
5812,1098558,F,28
482,1122413,M,71
3590,1666940,F,3
4137,1140145,F,30
9805,811683,F,4
17141,1723727,F,12
12119,1106320,F,24
6410,1056284,M,23
4086,1037087,F,2
11743,1627145,F,2
3030,1482505,F,32
3894,1813308,F,14
8625,871331,M,1
6872,1223356,F,33
5390,1815453,F,42
3997,987739,F,54
4605,1331065,F,18
3667,1801008,M,7
4824,935780,F,5
7383,970938,M,7
12452,980615,F,10
3866,914930,M,12
2970,1557916,M,4
26348,1922713,M,2
2806,1643150,F,57
20174,932936,F,2
2905,1591395,M,2
1587,1519333,F,101
2763,1097224,F,6
2208,1886958,F,28
457,1261178,F,12
3576,1777896,M,5
7396,751282,M,129
3529,1298832,M,7
1022,1866249,F,3
3903,1407692,F,2
15362,1114291,F,63
8852,1261801,F,28
1359,1773887,M,7
1290,1481689,F,2
5933,1720686,M,3
1366,810482,F,4
4705,848071,M,1
2383,1637195,F,21
2909,1388903,M,40
8507,1667012,F,13
1513,1184298,F,27
11802,1122136,F,3
4301,1815873,M,1
336,1193753,F,16
5902,1035986,M,86
235,1074283,F,17
6957,1334480,F,0
1159,1766562,M,40
1378,1739209,M,50
113,824099,F,22
467,1063799,F,22
21065,1256090,F,106
3070,1031964,F,18
24080,1858619,F,5
3776,821615,F,5
3030,1429844,F,18
7045,1728946,F,22
10492,1747811,F,25
1628,1408048,M,11
6338,851992,F,1
349,1399007,F,13
2380,1052584,M,32
6878,948952,M,1
3632,1231081,F,10
1849,1609485,F,6
12374,1715553,F,10
7738,857483,M,15
15182,1552114,F,2
3173,1114642,F,9
3099,991361,F,11
6299,1445448,F,129
3559,765186,F,0
1976,1712962,F,5
5409,1802243,M,7
2166,972197,F,2
24468,1643608,F,17
6091,1739317,F,6
13977,1913831,F,1
4513,1452940,M,4
16751,1335332,F,2
2341,1102429,F,16
483,1204995,M,12
4629,1662850,F,38
6299,1359577,F,36
17697,1061918,M,6
7471,1232029,F,8
770,1552146,M,13
1357,757241,F,4
1761,1595508,F,26
1263,1155084,F,13
288,1595864,F,29
8389,1222262,M,27
7472,1055009,M,11
1995,923309,F,1
786,1090935,M,10
4030,987505,F,9
2429,1591445,M,1
23705,1561195,F,1
6320,1850306,F,28
1682,1184265,F,28
2494,917027,F,16
4923,1358027,M,4
18984,1879009,F,4
2344,1760626,F,51
3974,1714159,F,8
559,1281245,F,91
1680,1503876,M,11
8625,1309532,M,37
10894,1049957,F,81
3760,1136486,F,19
4525,1095217,M,18
16196,1038133,F,6
531,895252,M,14
1654,1879069,F,3
7831,828366,F,7
221,810548,F,48
3112,1580657,F,29
911,1721758,F,21
4071,1581503,M,72
3857,1682775,M,0
19128,1912162,F,2
21190,1909497,F,13
2680,1517638,M,7
24393,1577203,F,1
12997,960957,F,46
1290,1418080,F,1
1332,1052573,M,28
23576,1539107,F,1
2715,857470,F,3
12038,1712643,F,48
1609,1353700,F,22
14783,1442460,F,211
3196,886450,M,1
18362,828370,F,2
8869,1350085,F,263
26675,1719397,F,8
3378,1658398,M,3
4249,1198912,F,9
3191,1306590,M,10
4151,874973,M,6
2592,1034186,F,46
10357,812331,F,8
7192,1231949,F,2
5840,1041299,M,36
7981,1870460,F,8
8051,1885754,F,22
13298,1677446,F,41
2476,1331818,M,6
6701,858965,F,5
2094,1045503,M,7
3909,1829994,F,6
2945,1316197,F,7
6482,1755336,F,7
3232,1507370,M,2
5611,773586,F,1
2246,1295809,F,2
2362,1401172,F,1
14752,1770594,M,13
614,770666,F,4
2104,1706469,F,5
6828,1485601,M,2
53,1049998,F,34
3127,1855194,M,7
3085,1169448,F,7
3191,1503793,M,5
880,1569468,F,24
2064,1865946,M,11
18506,1295133,F,2
1125,1763288,F,17
14469,1749665,F,1
5721,1033112,F,51
181,1569329,F,2
3111,1546928,F,0
20814,833849,F,2
6968,1526775,F,19
1282,949242,M,21
628,1391734,F,17
24169,1669230,F,7
6818,1146230,F,15
3903,1161140,F,10
1280,1835815,F,7
1614,1744573,M,47
1006,1040251,M,61
4283,875377,M,7
7981,1302263,F,8
1445,981630,M,4
23359,1852881,M,52
4782,1003515,M,5
925,1083726,F,80
2687,1496698,M,3
5381,1801446,F,8
819,1091624,F,5
149,980935,F,16
414,1250264,M,19
2001,1666144,F,19
1473,1514813,F,4
319,1820147,F,3
20281,1680857,F,6
19031,1918431,F,2
2037,1875209,F,2
4923,1484456,M,5
289,866346,F,33
3455,1664574,M,11
10694,1542266,F,11
2245,785860,F,2
1987,1799508,M,1
1415,907631,F,5
17908,756694,F,1
23111,1256127,F,8
1761,1612136,F,20
9411,1680867,F,1
25936,1651475,F,34
531,1083713,M,31
1017,1136741,F,8
2131,914956,M,14
1497,1012326,F,43
8554,1074281,F,7
238,1766483,F,3
8009,803769,F,14
1125,1389649,F,5
3347,1613699,M,3
3462,1135419,M,1
3572,1834336,F,1
1786,1870393,F,20
978,1528968,F,15
5026,1350352,F,15
6322,1169790,M,48
11222,1109650,F,8
8695,1912186,F,9
8741,1834299,M,16
2308,975184,F,18
4055,1047215,F,9
10468,1029044,F,81
81,1097034,F,21
2597,1605177,M,5
950,1049984,M,4
1289,1876087,M,15
541,1082992,M,7
4923,1315786,M,7
7079,1210471,F,24
3011,1776899,F,5
1471,1899348,F,39
6217,1177438,F,34
5435,1402899,F,1
3225,1147601,M,12
3594,889938,F,1
1010,1883062,F,17
1098,770736,M,14
45,1133235,F,8
6197,1799242,F,9
7789,1303700,M,10
3006,1846989,M,3
1465,1214261,F,1
8801,838849,F,2
7594,838632,F,2
5463,1053546,F,20
3917,950937,F,8
2427,1133559,F,24
2253,1766185,F,46
5531,1285174,F,11
7218,977184,F,45
8916,1043591,F,2
75,1116288,F,4
1114,1530262,F,51
9990,811529,F,62
1018,835856,F,8
6957,1295791,F,16
4496,1083142,F,32
18766,1402714,M,4
5482,1109435,F,49
1900,1223188,M,20
21306,1528335,F,33
6017,820692,F,6
18500,1653071,F,30
3394,1181054,M,75
2476,1203142,M,5
5342,1133015,F,23
3344,1393460,M,14
2305,983764,F,16
4073,1230482,F,33
18530,1003611,F,3
3226,1204198,M,28
3761,1065963,M,41
4403,1833641,M,19
5832,842906,F,18
2094,1918442,M,1
10636,1117949,F,3
3268,1397528,F,6
5715,1694186,F,25
23912,1589234,M,2
3299,1230580,F,3
3995,1786539,M,20
5112,1181261,F,12
3006,892284,M,4
393,1258724,M,1
2064,1374071,M,38
4699,1799429,F,0
2182,1277393,F,4
145,790562,F,7
8243,1669589,F,4
4683,820801,F,6
578,1191824,F,17
889,949722,M,35
7653,889922,M,4
7660,1827421,F,10
4534,1874976,F,9
21610,1187808,F,6
5795,1700593,F,1
24510,1782293,F,7
1802,1511457,F,12
13688,1079260,F,15
1300,1239032,F,14
751,1668051,F,3
8825,1083000,M,7
523,1565738,F,10
1420,1667663,F,1
24807,1694457,F,2
3857,1104737,M,2
5945,1729064,F,39
257,1308057,F,11
3322,1879865,M,71
5463,1882641,F,33
385,802000,F,5
17261,883648,F,11
2715,994129,F,3
1282,1087275,M,13
115,1564601,M,1
294,1011478,F,9
349,1512609,F,7
1783,1356877,F,4
570,1277644,F,29
8790,1119523,F,3
7181,1275920,F,12
90,866647,M,8
6818,1223373,F,38
6970,1629915,F,5
12632,1562611,F,12
13331,1303427,F,56
1290,1455249,F,1
4955,984419,F,5
1073,1337505,F,4
3974,897556,F,2
1066,1403002,F,3
5146,1158720,F,3
15154,1021185,M,150
3687,764979,F,1
6138,1621118,F,5
3254,760034,F,18
10077,1074665,F,10
235,994655,F,3
1290,1406799,F,0
22045,974778,F,30
7838,1875063,F,12
5218,1754833,F,2
3068,1538348,F,47
1259,924286,M,11
2794,1397204,M,1
4580,965821,F,46
1917,1676526,F,4
974,1358550,M,20
1118,1021093,M,10
587,1691788,F,2
1155,1886980,M,9
2699,956000,F,35
7,1032257,F,11
7306,794109,F,7
3716,887068,F,208
6121,875266,F,1
11264,1570564,F,1
13106,1120907,M,10
24112,1778808,F,1
3337,1562580,M,1
5286,933394,F,189
1037,1877390,F,4
6657,1114338,F,44
796,1432497,F,7
5266,1038351,F,114
1326,1097394,M,10
1952,1468866,M,11
1326,980606,M,2
19490,823815,F,12
3698,854113,F,12
1609,1354945,F,33
1059,1094780,M,13
14839,751267,F,67
5630,794317,F,7
14790,1827120,F,19
3191,1371957,M,1
181,1643624,F,23
3478,1318596,F,5
4928,1661138,M,6
297,801999,F,51
3236,972643,F,6
3696,1233592,M,1
9551,1931026,F,3
1647,1263796,M,52
3576,849792,M,6
2028,1805910,M,12
2321,1062776,M,14
6024,1125812,F,22
4069,1353759,M,39
3127,1595953,M,33
14304,1330058,F,3
4547,1867935,F,10
4778,751889,F,80
3473,1623014,M,25
2895,1833982,M,2
3033,931180,F,6
22595,1106272,M,10
4683,760014,F,23
387,1577348,F,20
20387,770323,F,5
1221,1425419,M,30
931,838885,F,1
4694,1598032,M,1
14387,799658,F,10
1557,1809376,F,4
3524,1133442,M,3
2465,1187386,F,4
2474,832482,M,2
20390,1291529,F,69
23156,1770565,F,6
2026,1663166,F,8
2687,882848,M,3
3836,1818147,F,7
499,959855,M,24
6721,859094,M,17
5567,1045046,F,43
2576,1667757,F,29
2447,1050140,F,4
7999,1730244,F,19
2271,1133391,F,37
4787,1133723,F,139
454,1757533,M,40
1628,1705597,M,4
9779,883800,F,3
11358,1252873,F,106
6118,1721406,F,19
521,1708693,F,17
2546,1664565,M,29
9805,1796118,F,7
5660,1877661,F,27
14249,1676189,F,7
10747,1007318,F,1
4513,1274944,M,2
2656,1211773,M,1
8808,1292303,F,2
28503,1909505,F,20
7218,1220003,F,60
913,1235842,M,28
979,1177958,F,80
23705,1612015,F,10
2459,1397488,F,3
1200,1819443,F,9
11420,1256307,M,63
1963,824118,M,3
13938,799815,F,11
2398,1855188,F,11
5435,1305873,F,13
412,1921813,F,1
3428,1766351,F,6
6603,945226,M,8
3319,1691940,M,60
6687,849823,F,2
376,1216466,F,5
10512,1358588,F,3
7396,1137060,M,147
8904,974069,F,113
524,983809,M,19
3134,1899288,M,2
1152,1834304,F,1
5390,1609752,F,1
7545,1035699,F,92
11123,1875999,F,11
1326,1585216,M,6
4252,874684,F,4
5244,1546622,F,4
21306,1029318,F,5
2016,1208706,M,6
4685,1123177,M,6
1857,958308,F,8
3143,1231019,F,112
24641,1890111,F,0
6109,1890038,F,2
334,960855,M,6
5381,1702156,F,4
3264,1214156,F,9
18506,1475124,F,2
1232,1097792,M,17
3462,1035253,M,9
9665,1333840,F,4
1321,1686209,M,10
7797,1235875,F,3
10896,1157854,M,121
1037,1003612,F,9
6651,761781,M,1
8211,1786400,F,4
1125,1284955,F,12
1152,1793468,F,18
3861,1277183,M,4
3849,828596,F,29
2344,1355091,F,34
10516,1025639,F,30
1146,1128511,F,2
22020,1114771,F,61
13956,1564470,F,16
12353,1591383,F,7
1046,1857617,F,5
3478,1377860,F,36
2799,1672542,F,22
5686,1685410,F,7
10581,1696569,F,37
1146,1202680,F,2
1737,1050150,F,6
4348,1592071,F,56
22369,1596385,F,9
5597,785674,F,7
3327,1121268,F,9
3394,1114081,M,17
3524,1895816,M,1
3344,1352278,M,11
72,756955,F,80
2533,1874497,M,6
1155,1398491,M,43
5840,1204127,M,39
10717,815436,M,20
1648,902860,F,7
544,1573635,F,5
7981,1781847,F,17
6022,1906785,F,44
10845,866476,M,2
1338,1623038,F,43
5244,1608116,F,23
17983,785847,F,4
3550,885768,M,3
12734,824003,F,3
10644,1080411,F,36
3264,1914120,F,15
3197,890019,F,34
13977,1669409,F,1
2027,937580,F,1
8957,905911,M,1
3702,905583,F,140
23719,1565378,F,41
369,1444024,F,38
2812,1169418,F,14
1692,1046033,M,6
2684,901009,F,24
10027,846899,F,5
24299,1796681,F,42
3615,1802333,F,4
268,862977,F,1
1290,1368233,F,3
3116,1874876,F,42
1362,1636782,F,19
9441,1879162,F,2
524,987719,M,16
2752,1392159,F,61
22610,1417168,F,24
6168,978337,M,100
59,819087,F,17
6601,1882649,M,11
1006,1732120,M,3
4613,1454980,F,0
3196,1266160,M,21
4514,1802832,M,11
536,954732,M,26
23284,1846998,F,3
5819,756451,F,3
2874,883691,F,4
2661,1114756,M,11
1087,1848600,M,9
10099,1085551,M,2
2507,1187378,M,35
12101,1833552,F,25
9226,760440,F,12
7435,968489,F,10
2888,1705641,M,4
7877,1095418,F,68
23759,1831902,F,3
5381,941219,F,4
1235,1025643,M,1
11264,1586980,F,1
2833,1736207,F,4
8256,1795913,F,1
349,1507116,F,13
235,941067,F,6
6366,1028756,F,33
2261,1606622,M,72
1013,987471,F,1
4210,1780154,M,4
951,1779671,F,38
121,941220,F,5
11301,890273,M,2
1601,1266169,M,12
8849,867923,F,5
7011,1032955,M,4
2889,1011822,M,27
13050,932934,F,9
546,1807802,F,9
28,1184756,M,16
815,1581736,F,74
1332,831918,M,41
5200,800116,F,2
8764,1798557,F,1
4625,1708855,M,4
4585,1223174,M,20
4612,1719341,F,1
30,1737219,M,1
1159,1711537,M,29
8348,1064102,M,5
2761,1786397,M,13
15679,1773961,F,95
1700,1263818,F,69
3227,1567875,F,32
6168,790085,M,5
4556,1133580,F,3
2344,1441809,F,82
1743,1325146,M,48
7016,1358395,F,15
11756,1813392,F,4
3345,1842176,M,6
4519,1914152,F,8
2514,1554600,F,24
1689,1833854,F,5
521,1292670,F,40
827,1859201,F,1
3070,1004928,F,116
5187,965832,M,4
18311,1519550,F,377
2491,1877408,M,20
974,785819,M,2
2374,1632251,F,67
2098,998784,F,18
1235,1858754,M,12
11654,1112041,M,19
2992,832437,F,12
20693,801972,M,7
1091,1566087,F,19
320,1052553,F,17
10678,1688974,F,5
3054,1335878,F,2
1743,1349789,M,52
23871,1757699,F,34
2131,1220228,M,4
3243,757264,F,5
4513,790079,M,3
5927,1248830,M,3
7192,936544,F,5
23578,1535424,F,3
7299,837476,M,8
6207,1557324,F,72
2931,1260191,F,9
16957,1909526,F,2
6902,1241614,F,5
3240,1154421,M,9
7269,898123,F,15
12172,1606055,M,3
2500,1223114,M,34
1680,1669403,M,12
9514,891291,F,15
603,849759,F,2
5819,1842099,F,17
1922,1011820,M,2
1290,1331502,F,4
16271,1239068,F,18
3473,1359282,M,3
8768,1102599,M,17
1142,1615301,F,9
2175,1021172,F,3
11632,1157915,F,9
2204,1918500,F,8
3745,873850,F,138
3312,953311,F,1
14674,1192286,F,1
6388,1595937,F,1
5381,825201,F,1
778,1907241,M,5
387,918065,F,85
3506,1172400,F,2
4016,1569341,F,4
17795,1099129,F,6
457,1043345,F,17
23647,1855525,F,9
1104,1570562,F,0
1561,1110293,F,9
2224,958433,M,4
6085,990723,M,3
3469,1052279,F,6
5984,1208833,M,51
5031,1239051,M,214
6934,1439900,M,19
8741,802027,M,8
1514,1260185,F,48
18647,994675,F,2
5427,1634643,M,2
12622,950829,F,111
8778,1202709,F,4
354,1143693,M,5
8434,785836,F,12
3678,1143255,F,6
7378,1270255,F,8
9580,1350237,F,7
4503,1043152,F,0
3734,1877404,M,18
4490,1157123,F,24
8389,932908,M,4
593,954766,F,3
349,1300802,F,4
26044,1659992,M,66
1290,1520175,F,2
7583,954843,M,9
9784,895470,M,2
10397,1435373,F,102
3473,1514218,M,13
2558,1225182,F,38
3385,781926,F,18
2117,1594017,F,3
21173,1419950,F,1
21576,1286279,F,16
23076,1288789,M,2
2656,1276974,M,3
4249,1181428,F,7
8348,1043564,M,19
9644,846880,F,4
6821,954829,F,3
787,980767,F,2
1117,1267700,F,36
25393,1627493,F,36
9001,1193811,M,1
2229,1683389,F,95
5693,1586862,F,4
296,845039,F,0
3236,1565769,F,48
1658,1368907,F,12
4656,1083740,M,1
4631,1667356,M,5
3776,1669665,F,3
1505,819095,M,15
4348,1436196,F,86
1562,762298,M,6
15067,1857567,F,12
7669,1158649,F,4
1293,965764,M,7
2758,1095234,M,5
16500,1236680,F,7
393,914952,M,53
2875,1080202,F,28
10506,1900503,F,20
2547,1028853,F,12
8046,991397,F,14
6466,1793985,M,174
3142,1744458,M,37
10230,920333,F,7
2110,1032954,F,4
9133,1846940,F,10
1738,939979,M,2
25165,1736215,F,14
2692,915210,M,20
1593,989818,F,8
1663,1876932,M,1
364,1199741,F,18
349,1433906,F,7
17338,1298147,F,6
10315,1335361,M,36
11229,1638826,F,2
7781,1155144,F,109
7446,1184034,F,2
3033,841654,F,1
1483,954413,F,120
1112,1816284,F,11
3254,1864912,F,19
22378,1250492,F,1
24779,1799479,F,13
2653,1868455,M,5
14990,1411018,F,15
7653,1074307,M,11
5819,1565480,F,60
551,889834,F,39
3365,1190190,M,5
9896,1441024,F,370
5437,1895800,F,1
524,1778583,M,12
4112,1179443,F,40
3096,1789134,F,36
8328,1809349,F,10
2711,1191806,F,3
24468,1661172,F,28
2812,981681,F,9
6850,921487,F,71
146,1825557,F,7
1203,949229,F,7
366,1899440,F,15
9931,1025803,F,41
9733,1184196,M,15
14249,1744659,F,24
10317,1736216,F,21
7401,1200248,M,33
5435,1390473,F,6
1883,1003609,F,6
15265,1393398,M,1
982,1133563,F,37
10061,1235937,F,60
2794,1618483,M,2
2364,1437169,F,16
3440,1609573,F,10
3734,1425185,M,12
24946,1712502,F,7
9754,1886977,F,3
3659,1074815,F,1
6388,1217077,F,41
4262,1763266,M,1
559,1106263,F,28
1609,1303209,F,14
231,1085790,M,14
4993,828375,F,5
1902,1724368,F,2
3894,1204997,F,13
12658,1211826,M,37
5043,1277703,F,31
4000,1362127,F,19
3364,1061896,F,17
9071,1049989,F,19
1533,1859089,M,1
9636,1198520,F,3
9665,1319602,F,5
393,1629941,M,11
364,1181948,F,1
3327,1843754,F,3
150,960664,F,1
7535,1683276,M,0
803,1129742,F,8
374,941242,F,0
10442,1454499,F,5
2612,1266422,F,4
3974,1012160,F,1
7407,961413,F,3
19921,1813362,F,5
2263,1786530,F,24
896,1032957,F,5
4683,799931,F,4
5373,1871036,M,1
1250,1202625,F,47
1378,1600091,M,33
11356,948763,M,2
13796,980817,F,27
10793,1745521,F,158
2110,1175358,F,36
10569,859179,F,12
2476,1315605,M,16
7223,1114427,F,19
8825,1052532,M,2
7357,1820702,F,15
8811,1538472,F,17
4773,1004703,M,19
1157,1833568,M,7
3275,845563,M,26
4715,1099137,F,62
14208,1190197,F,15
1338,874395,F,3
1263,1288749,F,2
20133,751901,F,21
22774,1170666,F,27
1198,1119871,M,3
19538,874971,F,360
7261,1161145,F,105
1915,1282865,M,4
3846,867909,M,8
961,887308,M,4
1187,1119037,F,3
2152,1043297,F,8
4553,823845,M,3
3299,1677784,F,5
1608,775940,F,18
6737,1885747,F,27
510,1027239,M,11
1693,900973,F,39
1203,1425315,F,8
4513,1381284,M,14
2002,1589622,M,21
1803,844432,F,7
239,960878,F,2
1136,1700062,F,6
8346,1534833,F,1
5341,1184168,M,23
7254,799674,F,11
1232,1157869,M,10
12103,1576921,M,85
1462,1667357,F,60
6748,1605178,F,10
845,1392144,F,5
4064,1912072,F,42
1190,1133013,F,21
19917,1425233,F,8
591,1030508,F,4
3232,912452,M,8
17055,1546690,M,1
10973,1193827,F,21
11802,875080,F,3
10575,1844687,M,9
6873,1931141,M,76
2713,882896,F,2
12954,1041940,F,48
10887,1700143,M,3
1940,1558293,F,10
4513,1421204,M,5
3922,1109108,M,28
13190,767918,F,6
4431,1087069,F,22
2131,1094784,M,16
20141,1660471,F,1
1587,1620856,F,105
4822,794094,M,26
5713,1609549,F,3
221,1146494,F,14
8632,815539,F,2
6124,1161144,F,70
4975,1052093,F,9
1219,1602167,F,76
10896,1149613,M,1
21102,1892437,F,15
2364,1032255,F,10
7395,1340610,F,2
6204,1208793,F,1
4925,1116314,F,7
1395,1736171,M,25
4719,1291894,M,4
328,1819432,F,4
524,1005950,M,9
24742,1922763,F,40
2680,987755,M,6
4606,1550156,F,17
1246,1868385,F,5
11387,1186920,F,12
173,1065772,F,45
336,1876480,F,5
5707,1241367,F,162
13916,1096729,F,64
13940,1797306,F,43
5132,1781902,M,4
6481,1820408,F,45
874,1571382,F,5
6161,1739242,F,2
4626,1025863,M,5
4861,1235826,M,4
23449,1842207,F,11
296,994734,F,7
10830,1025784,F,47
5435,1423769,F,13
6902,825256,F,17
5225,1120806,F,6
9369,939445,F,5
23139,1260219,F,40
1663,764975,M,8
967,1039873,M,5
3459,1565486,F,2
356,858673,F,3
415,798389,F,5
17913,1005175,F,18
4903,1127212,F,24
1079,821461,F,9
90,1763250,M,37
